Blancas,Negras,Result,ECO,Opening
champie7,douglasabreu,1-0,A49,Indian Defense: Przepiorka Variation
douglasabreu,Sitepu2000,1-0,B10,Caro-Kann Defense: Two Knights Attack
douglasabreu,Usechess1962,1-0,C42,Russian Game: Kaufmann Attack
Blitzer1968,douglasabreu,1/2-1/2,A48,London System
MNcornelispurba,douglasabreu,1-0,C57,"Italian Game: Two Knights Defense, Ulvestad Variation"
douglasabreu,NemesisPERU,1-0,C07,"French Defense: Tarrasch Variation, Open System, Euwe-Keres Line"
pronom,douglasabreu,1-0,C25,Vienna Game: Vienna Gambit
Manugonzalezamate_05,douglasabreu,0-1,C55,"Italian Game: Two Knights Defense, Modern Bishop's"
douglasabreu,anak_itik,1-0,C07,"French Defense: Tarrasch Variation, Open System, Euwe-Keres Line"
douglasabreu,juniorgong,0-1,C56,"Italian Game: Scotch Gambit, Anderssen Attack"
Risikoaffin,douglasabreu,1-0,E70,King's Indian Defense: Normal Variation
douglasabreu,nina11a,1-0,B20,"Sicilian Defense: Wing Gambit, Carlsbad Variation"
douglasabreu,PCorleone,1-0,C01,"French Defense: Exchange Variation, Monte Carlo Variation"
crackking,douglasabreu,0-1,C57,"Italian Game: Two Knights Defense, Ulvestad Variation"
Capa_Bobby,douglasabreu,1-0,A00,Saragossa
douglasabreu,ArchibaldCronin,1-0,C01,"French Defense: Exchange Variation, Monte Carlo Variation"
Santana_Code,douglasabreu,1-0,C44,"Scotch Game: Scotch Gambit, Advance Variation"
douglasabreu,ruel_GG,1-0,B28,"Sicilian Defense: O'Kelly Variation, Yerevan System"
chefu-3000,douglasabreu,0-1,C44,"Scotch Game: Scotch Gambit, Advance Variation"
douglasabreu,abaramatros,1-0,B06,Modern Defense: Standard Defense
dimoni1981,douglasabreu,1-0,C55,"Italian Game: Two Knights Defense, Modern Bishop's"
DarkWingDuck89,douglasabreu,0-1,C89,Ruy Lopez: Marshall Attack
youknowwho02,douglasabreu,1-0,E92,"King's Indian Defense: Petrosian Variation, Stein Defense"
douglasabreu,PhileKhoob,1-0,B20,"Sicilian Defense: Wing Gambit, Marshall Variation"
douglasabreu,sModafr,0-1,C41,Philidor Defense
Ovidio-69,douglasabreu,1-0,A45,Indian Defense
herocity,douglasabreu,1-0,A45,Indian Defense
douglasabreu,F4J4R,0-1,B02,Alekhine Defense: Two Pawn Attack
douglasabreu,masuagt,0-1,C55,"Italian Game: Scotch Gambit, Janowski Defense"
douglasabreu,NeneLeakes,0-1,B06,Modern Defense: Standard Defense
agadcheckmater,douglasabreu,0-1,C31,"King's Gambit Declined: Falkbeer Countergambit, Staunton Line"
Santiago94,douglasabreu,1-0,A00,Hungarian
douglasabreu,agadcheckmater,0-1,B20,"Sicilian Defense: Wing Gambit, Marshall Variation"
turbotcharge,douglasabreu,0-1,E60,"King's Indian Defense: Normal Variation, King's Knight Variation"
douglasabreu,Issa08,1-0,B15,Caro-Kann Defense: Alekhine Gambit
JaimeCriste62,douglasabreu,0-1,A48,Torre Attack
douglasabreu,Jumong28,1-0,B30,Sicilian Defense: Old Sicilian
cathabatic,douglasabreu,0-1,C57,"Italian Game: Two Knights Defense, Ulvestad Variation"
douglasabreu,ElLegendarioDiosAres,1-0,B20,"Sicilian Defense: Wing Gambit, Marshall Variation"
douglasabreu,D_1234555,0-1,C56,"Italian Game: Scotch Gambit, Anderssen Attack"
bizzar27,douglasabreu,0-1,C25,Vienna Game: Vienna Gambit
douglasabreu,juannarvaez,0-1,B01,Scandinavian Defense
douglasabreu,WindowMaker,1-0,B06,"Modern Defense: Two Knights Variation, Suttles Variation"
sModafr,douglasabreu,0-1,C55,Italian Game: Two Knights Defense
Anatolychess64,douglasabreu,0-1,A48,London System
Anonymusplayerrr,douglasabreu,1/2-1/2,A05,Zukertort
Oleg_1974,douglasabreu,0-1,B08,"Pirc Defense: Classical Variation, Schlechter Variation"
douglasabreu,Oleg_1974,0-1,B11,"Caro-Kann Defense: Two Knights Attack, Mindeno Variation"
douglasabreu,ENGR4rCHESS,1-0,B03,"Alekhine Defense: Four Pawns Attack, Fianchetto Variation"
douglasabreu,eckachess,1-0,B06,Modern Defense: Standard Defense
icsacc,douglasabreu,0-1,E90,King's Indian Defense: Zinnowitz Variation
douglasabreu,MRTB12,0-1,B20,Sicilian Defense: Wing Gambit
douglasabreu,Alberto-Rubio,1-0,B03,"Alekhine Defense: Four Pawns Attack, Cambridge Gambit"
vratanov,douglasabreu,1/2-1/2,C55,"Italian Game: Two Knights Defense, Modern Bishop's"
douglasabreu,rsyarcia,0-1,B00,Rat Defense: Antal Defense
mvanderstee,douglasabreu,1-0,E92,"King's Indian Defense: Orthodox Variation, Gligoric-Taimanov System"
zanganox,douglasabreu,1-0,A45,Indian Defense
HORAZULU,douglasabreu,1-0,B00,Pirc Defense: Roscher Gambit
douglasabreu,zanganox,0-1,B20,Sicilian Defense: Wing Gambit
douglasabreu,latoya1983,1-0,B20,"Sicilian Defense: Wing Gambit, Carlsbad Variation"
corsino,douglasabreu,1-0,C69,"Ruy Lopez: Exchange Variation, Bronstein Variation"
latoya1983,douglasabreu,1/2-1/2,C55,"Italian Game: Two Knights Defense, Modern Bishop's"
Joseph_Bodino,douglasabreu,0-1,A48,East Indian Defense
douglasabreu,Shirov26,0-1,B06,Modern Defense: Standard Line
douglasabreu,Blovjeck,1-0,B10,Caro-Kann Defense: Two Knights Attack
Kaktyz-z-z,douglasabreu,0-1,C22,Center Game: Paulsen Attack Variation
douglasabreu,ShahxaibKhan,0-1,B01,Scandinavian Defense
team_kramnik,douglasabreu,0-1,E92,"King's Indian Defense: Orthodox Variation, Gligoric-Taimanov System"
douglasabreu,Ungutu-x,1-0,B10,Caro-Kann Defense: Two Knights Attack
douglasabreu,Tacticsman,0-1,B20,"Sicilian Defense: Wing Gambit, Marshall Variation"
Tinandy,douglasabreu,0-1,C47,Four Knights Game: Italian Variation
Stix1969,douglasabreu,1-0,C44,"Scotch Game: Scotch Gambit, Advance Variation"
douglasabreu,KEKASIH-BAYANGAN,0-1,B00,St. George Defense
FarhodAka,douglasabreu,0-1,A00,Englund Gambit Declined: Reversed French
douglasabreu,AkilASJ,1-0,C00,Rat Defense: Small Center Defense
jamesmoriarty007,douglasabreu,0-1,C55,"Italian Game: Two Knights Defense, Modern Bishop's"
douglasabreu,havannna,1-0,B30,Sicilian Defense: Old Sicilian
douglasabreu,gopox,0-1,C56,"Italian Game: Scotch Gambit, Anderssen Attack"
Ca_Krul,douglasabreu,0-1,E60,"King's Indian Defense: Normal Variation, King's Knight Variation"
Pion-Klabat,douglasabreu,1-0,E60,"King's Indian Defense: Normal Variation, King's Knight Variation"
douglasabreu,pumuckl2,1/2-1/2,B20,"Sicilian Defense: Wing Gambit, Marshall Variation"
douglasabreu,El_Bobby_Fish,0-1,B17,"Caro-Kann Defense: Karpov Variation, Tiviakov-Fischer Attack"
PIETRO2848,douglasabreu,0-1,C31,"King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit"
douglasabreu,ratitanatt,0-1,B20,"Sicilian Defense: Wing Gambit, Marshall Variation"
jvone,douglasabreu,0-1,C31,King's Gambit Declined: Falkbeer Countergambit
douglasabreu,ChrisMatthewGarcia,1-0,B06,Modern Defense: Standard Line
MilisegundoBoomCamaa,douglasabreu,1-0,C47,Four Knights Game: Halloween Gambit
madchynos,douglasabreu,1-0,C21,Center Game: Halasz-McDonnell Gambit
douglasabreu,R3TRO_Minato,1-0,B10,Caro-Kann Defense: Two Knights Attack
zivojinovic54,douglasabreu,1-0,A48,East Indian Defense
douglasabreu,ODMagic,0-1,C41,Philidor Defense: Exchange Variation
douglasabreu,benhadi58,0-1,B20,"Sicilian Defense: Wing Gambit, Carlsbad Variation"
Schwarzf,douglasabreu,1-0,C55,"Italian Game: Two Knights Defense, Modern Bishop's"
Skychesspro,douglasabreu,1-0,C77,"Ruy Lopez: Morphy Defense, Anderssen Variation"
douglasabreu,Anton2504,1-0,C51,"Italian Game: Evans Gambit, Anderssen Variation"
gmmorsa,douglasabreu,1-0,C26,Vienna Game: Vienna Gambit
TheGreatestloser,douglasabreu,1-0,C45,"Scotch Game: Classical Variation, Intermezzo Variation"
douglasabreu,ARIEL_BAUTISTA_LAPUZ,0-1,C51,"Italian Game: Evans Gambit, Anderssen Variation, Cordel Line"
douglasabreu,sajithchathuranga,0-1,B06,Modern Defense: Standard Defense
k_m2020,douglasabreu,0-1,C55,"Italian Game: Two Knights Defense, Modern Bishop's"
douglasabreu,Invincible16,1-0,B10,Caro-Kann Defense: Two Knights Attack
douglasabreu,Elizabeth_H,1-0,B20,Sicilian Defense: Wing Gambit
MiniCarlsen21,douglasabreu,0-1,C45,Scotch Game: Meitner Variation
Lasker300,douglasabreu,0-1,C31,"King's Gambit Declined: Falkbeer Countergambit, Hinrichsen Gambit"
douglasabreu,puzzlesolvingaccount,1-0,B00,Lion Defense: Lion's Jaw
douglasabreu,tintamaar77,1-0,B06,Modern Defense: Standard Defense
AregNav,douglasabreu,1-0,C89,"Ruy Lopez: Marshall Attack, Original Marshall Attack"
Gabrisalamero,douglasabreu,1-0,C49,Four Knights Game: Double Spanish
Fill_in_this_field,douglasabreu,1-0,E61,King's Indian Defense
douglasabreu,Dalas555,1-0,B20,Sicilian Defense: Wing Gambit
Chilima,douglasabreu,1-0,A15,"English : Anglo-Indian Defense, King's Indian Formation, Double Fianchetto"
douglasabreu,Lilfame,1-0,B00,King's Pawn Game: Nimzowitsch Defense
douglasabreu,caradey,1-0,B40,"Sicilian Defense: French Variation, Open"
douglasabreu,Pazcifico,1-0,C51,"Italian Game: Evans Gambit, Stone-Ware Variation"
AnsoriJepara,douglasabreu,1-0,C55,"Italian Game: Scotch Gambit, Janowski Defense"
Masroni,douglasabreu,1/2-1/2,C68,Ruy Lopez: Exchange Variation
Ufo84,douglasabreu,0-1,C78,Ruy Lopez: Morphy Defense
douglasabreu,Joseph_Bodino,1-0,B07,Pirc Defense: Byrne Variation
douglasabreu,OgaNaMaster,1-0,C40,Latvian Gambit: Mason Countergambit
douglasabreu,Allen-Beck,0-1,B20,Sicilian Defense: Wing Gambit
bioman88,douglasabreu,1-0,C86,"Ruy Lopez: Closed, Worrall Attack, Castling Line"
douglasabreu,VovaModnuyUA,1-0,B10,Caro-Kann Defense: Two Knights Attack
ClubKasparov,douglasabreu,1-0,C55,Italian Game: Two Knights Defense
douglasabreu,KarlUrban,1-0,C52,"Italian Game: Evans Gambit, Waller Attack"
Aliasanov,douglasabreu,0-1,E92,"King's Indian Defense: Petrosian Variation, Stein Defense"
borisv007,douglasabreu,1-0,C44,"Scotch Game: Scotch Gambit, Gring Gambit Declined"
douglasabreu,flowerbelly,0-1,B10,Caro-Kann Defense: Two Knights Attack
douglasabreu,tender80,1-0,B20,"Sicilian Defense: Wing Gambit, Carlsbad Variation"
chessfeg,douglasabreu,1-0,C55,"Italian Game: Two Knights Defense, Modern Bishop's"
DavidN98,douglasabreu,0-1,E92,"King's Indian Defense: Petrosian Variation, Stein Defense"
douglasabreu,Rhodeus,0-1,B07,Pirc Defense: Byrne Variation
douglasabreu,ericcookiemaster,1/2-1/2,C05,"French Defense: Tarrasch Variation, Closed Variation"
Negentropia,douglasabreu,0-1,C89,"Ruy Lopez: Marshall Attack, Original Marshall Attack"
douglasabreu,luarwik_luarwik,0-1,C05,"French Defense: Tarrasch Variation, Closed Variation"
Viorelz11,douglasabreu,0-1,C91,"Ruy Lopez: Closed, Yates Variation"
el_sicario1983,douglasabreu,0-1,A48,London System
Anthony1104,douglasabreu,1-0,C48,Four Knights Game: Ranken Variation
douglasabreu,FranckValer_PUCP,1-0,B06,Modern Defense: Standard Defense
princeNephi,douglasabreu,0-1,C22,Center Game: Normal Variation
douglasabreu,Ian_Brucal27,1-0,B01,Scandinavian Defense
iponfire,douglasabreu,1-0,A48,Torre Attack
AH_Dulal,douglasabreu,0-1,A01,Nimzo-Larsen Attack
douglasabreu,Kevin-M,1-0,B20,Sicilian Defense: Wing Gambit
douglasabreu,lasker555,0-1,B10,Caro-Kann Defense: Two Knights Attack
BrokenPony,douglasabreu,0-1,E98,"King's Indian Defense: Orthodox Variation, Classical System"
Leocapablanca,douglasabreu,1-0,E69,"King's Indian Defense: Fianchetto Variation, Classical Main Line"
douglasabreu,ulilucasx,0-1,B20,Sicilian Defense: Wing Gambit
douglasabreu,Magisterium,1-0,B20,"Sicilian Defense: Wing Gambit, Carlsbad Variation"
lcarlino,douglasabreu,1-0,A45,Indian Defense
douglasabreu,BolotaLouca,1-0,B20,"Sicilian Defense: Wing Gambit, Marshall Variation"
pvrsaa,douglasabreu,1-0,E61,King's Indian Defense
Mynameislegion,douglasabreu,0-1,C57,"Italian Game: Two Knights Defense, Ulvestad Variation"
douglasabreu,Mynameislegion,0-1,C56,"Italian Game: Scotch Gambit, Anderssen Attack"
Anissov2020,douglasabreu,0-1,C45,Scotch Game: Potter Variation
douglasabreu,krrishman,0-1,B20,"Sicilian Defense: Wing Gambit, Marshall Variation"
walfa1,douglasabreu,0-1,C45,"Scotch Game: Classical Variation, Intermezzo Variation"
douglasabreu,Gambit201,1-0,B00,"Nimzowitsch Defense: Scandinavian Variation, Advance Variation"
HRO_PhilCan,douglasabreu,0-1,C45,Scotch Game: Classical Variation
douglasabreu,Flart1234,1-0,C51,"Italian Game: Evans Gambit, Anderssen Variation"
akissa143,douglasabreu,1-0,E97,"King's Indian Defense: Orthodox Variation, Bayonet Attack"
douglasabreu,ElOreo,0-1,B20,"Sicilian Defense: Wing Gambit, Marshall Variation"
douglasabreu,Brilliancies,0-1,C51,Italian Game: Evans Gambit Declined
marceloxd,douglasabreu,0-1,E70,King's Indian Defense: Normal Variation
douglasabreu,RamonInzunza,1-0,B01,Scandinavian Defense
Pacioli,douglasabreu,0-1,C77,"Ruy Lopez: Morphy Defense, Anderssen Variation"
douglasabreu,walid_alwakeel,1-0,C55,"Italian Game: Scotch Gambit, Max Lange Attack Accepted"
walid_alwakeel,douglasabreu,1-0,C57,"Italian Game: Two Knights Defense, Ulvestad Variation"
douglasabreu,Setti_CNP,1-0,C52,"Italian Game: Evans Gambit, Tartakower Attack"
douglasabreu,sqm-b,1-0,C01,"French Defense: Exchange Variation, Monte Carlo Variation"
sqm-b,douglasabreu,1-0,C68,Ruy Lopez: Exchange Variation
douglasabreu,mohammad701,1-0,B20,"Sicilian Defense: Wing Gambit, Marshall Variation"
gonagu,douglasabreu,1-0,A15,"English : Anglo-Indian Defense, King's Indian Formation"
douglasabreu,Jix23,1-0,C00,French Defense: Normal Variation
Arnau_Sanchez,douglasabreu,0-1,C44,"Scotch Game: Scotch Gambit, Advance Variation"
ilya_k,douglasabreu,1-0,C25,Vienna Game: Paulsen Variation
douglasabreu,AfellayDemir,1-0,B20,Sicilian Defense: Wing Gambit
douglasabreu,Grabscher,0-1,B20,"Sicilian Defense: Wing Gambit, Marshall Variation"
boskioski,douglasabreu,0-1,E70,King's Indian Defense: Normal Variation
douglasabreu,Canguru,1-0,B10,Caro-Kann Defense: Two Knights Attack
alireza2020,douglasabreu,0-1,C89,"Ruy Lopez: Marshall Attack, Original Marshall Attack"
douglasabreu,olborg,1-0,B00,St. George Defense
Artes-Oscuras,douglasabreu,1/2-1/2,C69,"Ruy Lopez: Exchange Variation, Bronstein Variation"
douglasabreu,Lory123,1-0,B20,"Sicilian Defense: Wing Gambit, Marshall Variation"
dragosdum,douglasabreu,0-1,E97,"King's Indian Defense: Orthodox Variation, Bayonet Attack"
douglasabreu,GajahSakti,1-0,B20,"Sicilian Defense: Wing Gambit, Carlsbad Variation"
Rafaelcayon,douglasabreu,0-1,C55,"Italian Game: Two Knights Defense, Perreux Variation"
douglasabreu,ArieHendrawan,0-1,B01,Scandinavian Defense
AngelNavachess,douglasabreu,1/2-1/2,C47,Four Knights Game: Italian Variation
douglasabreu,JSI58,1-0,C51,Italian Game: Evans Gambit Declined
Monty29,douglasabreu,0-1,A45,Trompowsky Attack: Edge Variation
christopheh,douglasabreu,1-0,A48,East Indian Defense
douglasabreu,jag24,0-1,B35,"Sicilian Defense: Accelerated Dragon, Modern Bc4 Variation"
douglasabreu,zeyrion1,1-0,B06,Modern Defense: Standard Line
douglasabreu,chilli01,0-1,B10,Caro-Kann Defense: Two Knights Attack
CJArk,douglasabreu,0-1,C25,Vienna Game: Vienna Gambit
douglasabreu,reaper9675,1-0,C51,"Italian Game: Evans Gambit, Anderssen Variation"
Rosauro_Rosel143,douglasabreu,1-0,C68,Ruy Lopez: Exchange Variation
Knee-marrow61,douglasabreu,1-0,A45,Indian Defense
seonwoohaa,douglasabreu,0-1,E32,Nimzo-Indian Defense: Classical Variation
douglasabreu,alivario6083,1-0,B20,"Sicilian Defense: Wing Gambit, Carlsbad Variation"
douglasabreu,arshverma,0-1,B20,Sicilian Defense: Wing Gambit
TAL_TACTICS1970,douglasabreu,0-1,A48,Torre Attack
douglasabreu,Guest1000,0-1,B40,"Sicilian Defense: French Variation, Open"
Light_Maksym,douglasabreu,1-0,C57,"Italian Game: Two Knights Defense, Ulvestad Variation"
domtom_ch,douglasabreu,1-0,A49,Indian Defense: Przepiorka Variation
tomteeast,douglasabreu,1-0,E85,"King's Indian Defense: Smisch Variation, Orthodox Variation"
douglasabreu,larzone,0-1,C03,French Defense: Tarrasch Variation
douglasabreu,davisreti,0-1,C58,"Italian Game: Two Knights Defense, Polerio Defense, Kieseritzky Variation"
salvarado85,douglasabreu,1-0,C78,Ruy Lopez: Morphy Defense
douglasabreu,Karthik_Rajkumar,1-0,B20,Sicilian Defense: Wing Gambit
jm8740,douglasabreu,1/2-1/2,C57,"Italian Game: Two Knights Defense, Ulvestad Variation"
sonarousa,douglasabreu,0-1,C45,Scotch Game: Potter Variation
douglasabreu,Stefani06,1-0,B00,King's Pawn Game: Nimzowitsch Defense
douglasabreu,polisny,0-1,B00,Pirc Defense
Amoroso05,douglasabreu,0-1,E30,Nimzo-Indian Defense: Leningrad Variation
sherst911,douglasabreu,1-0,C55,Italian Game: Two Knights Defense
douglasabreu,Kanarinac94,1-0,B20,"Sicilian Defense: Wing Gambit, Marshall Variation"
douglasabreu,AG_Langle,0-1,B20,Sicilian Defense: Wing Gambit
nermino,douglasabreu,0-1,E61,King's Indian Defense
douglasabreu,MoH7709,0-1,B10,Caro-Kann Defense: Two Knights Attack
abshakespeare,douglasabreu,1-0,C31,"King's Gambit Declined: Falkbeer Countergambit, Blackburne Attack"
douglasabreu,abshakespeare,0-1,B30,Sicilian Defense: Old Sicilian
abshakespeare,douglasabreu,1-0,C89,Ruy Lopez: Marshall Attack
douglasabreu,abshakespeare,0-1,B20,"Sicilian Defense: Wing Gambit, Carlsbad Variation"
abshakespeare,douglasabreu,0-1,C88,Ruy Lopez: Closed
douglasabreu,gibas58,1-0,B03,"Alekhine Defense: Four Pawns Attack, Fianchetto Variation"
Alberti32,douglasabreu,1-0,A17,"English : Anglo-Indian Defense, Hedgehog System"
MoiDiAb2006,douglasabreu,1-0,A15,"English : Anglo-Indian Defense, Queen's Indian Formation"
douglasabreu,Rachid_Lahlou,1-0,B20,Sicilian Defense: Wing Gambit
douglasabreu,Lichesone,1-0,B11,"Caro-Kann Defense: Two Knights Attack, Mindeno Variation"
FanFick,douglasabreu,0-1,C45,Scotch Game: Potter Variation
empetatur163,douglasabreu,0-1,E30,Nimzo-Indian Defense: Leningrad Variation
douglasabreu,Lameda1O,1-0,B10,Caro-Kann Defense: Two Knights Attack
douglasabreu,Fincherist1990,1-0,B33,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation"
douglasabreu,vodkoley,1-0,B10,Caro-Kann Defense
warchess1,douglasabreu,1-0,B09,Pirc Defense: Austrian Attack
douglasabreu,Hochhaus,0-1,C57,"Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line"
Hochhaus,douglasabreu,0-1,C45,Scotch Game: Blumenfeld Attack
Las1958,douglasabreu,0-1,E70,King's Indian Defense: Normal Variation
douglasabreu,Il-Bobby,1/2-1/2,C05,"French Defense: Tarrasch Variation, Closed Variation"
douglasabreu,ducharnel,0-1,C42,Russian Game: Kaufmann Attack
devil7110,douglasabreu,0-1,A45,Trompowsky Attack
douglasabreu,dtrain9000,1-0,B20,"Sicilian Defense: Wing Gambit, Carlsbad Variation"
SultanOdeniyazov,douglasabreu,1-0,C31,"King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit"
douglasabreu,Awakenreynn,0-1,B20,"Sicilian Defense: Wing Gambit, Marshall Variation"
douglasabreu,Raphaelcra,0-1,B10,Caro-Kann Defense: Two Knights Attack
ViToSoAn,douglasabreu,0-1,E20,Nimzo-Indian Defense: Kmoch Variation
LiToChoRo,douglasabreu,1-0,C28,"Bishop's : Vienna Hybrid, Hromdka Variation"
douglasabreu,ErickG91,1-0,B34,"Sicilian Defense: Accelerated Dragon, Modern Variation"
Gilbert_T_Suarez,douglasabreu,1-0,A05,Zukertort : Nimzo-Larsen Variation
douglasabreu,Xiaolei,1-0,B10,Caro-Kann Defense: Two Knights Attack
douglasabreu,d1egolopes,0-1,C52,"Italian Game: Evans Gambit, Mieses Defense"
d1egolopes,douglasabreu,0-1,C55,"Italian Game: Two Knights Defense, Modern Bishop's"
ab1c,douglasabreu,0-1,C55,"Italian Game: Two Knights Defense, Modern Bishop's"
douglasabreu,eduardorp49,0-1,C04,"French Defense: Tarrasch Variation, Guimard Defense, Main Line"
florentmg,douglasabreu,1-0,C20,King's Pawn Game
douglasabreu,florentmg,1-0,B06,Modern Defense: Standard Defense
douglasabreu,formobicho,1-0,B10,Caro-Kann Defense: Two Knights Attack
cosmocrator,douglasabreu,0-1,C55,"Italian Game: Two Knights Defense, Modern Bishop's"
Isaranchin,douglasabreu,1-0,A45,Indian Defense
KVX-Dx,douglasabreu,0-1,C55,"Italian Game: Two Knights Defense, Modern Bishop's"
douglasabreu,KVX-Dx,1-0,C03,French Defense: Tarrasch Variation
Daniel21-21,douglasabreu,1-0,C47,Four Knights Game
missiea,douglasabreu,0-1,A01,Nimzo-Larsen Attack
amine-dz,douglasabreu,0-1,C20,King's Pawn Game: Napoleon Attack
douglasabreu,amine-dz,1-0,C41,Philidor Defense
dhikawpp,douglasabreu,1-0,A15,English : Anglo-Indian Defense
douglasabreu,LucidorovLoser,0-1,B01,Scandinavian Defense
douglasabreu,AL_Ca_Pawn,1/2-1/2,B53,Sicilian Defense: Chekhover Variation
douglasabreu,RENAFA16_BM_MTG,0-1,B10,Caro-Kann Defense: Two Knights Attack
azazile,douglasabreu,0-1,C91,"Ruy Lopez: Closed, Yates Variation"
carpena,douglasabreu,0-1,B08,Pirc Defense: Classical Variation
douglasabreu,buttcheekheat,0-1,B00,"Nimzowitsch Defense: Kennedy Variation, Linksspringer Variation"
ab1c,douglasabreu,0-1,C47,Four Knights Game: Scotch Variation Accepted
douglasabreu,nabilkamel2000,0-1,B06,Modern Defense: Standard Line
RENAFA16_BM_MTG,douglasabreu,1-0,C45,Scotch Game: Classical Variation
douglasabreu,gumernas,0-1,C05,"French Defense: Tarrasch Variation, Closed Variation"
douglasabreu,sherst911,1-0,B34,"Sicilian Defense: Accelerated Dragon, Modern Variation"
kaywhyelee,douglasabreu,1-0,A00,Van't Kruijs
douglasabreu,macapi,1-0,C40,King's Pawn Game: Busch-Gass Gambit
Manuel73,douglasabreu,1-0,A48,East Indian Defense
IVchess,douglasabreu,0-1,A17,"English : Anglo-Indian Defense, Nimzo-English"
Nerora-1985,douglasabreu,1-0,C44,"Scotch Game: Scotch Gambit, Advance Variation"
douglasabreu,maclos,1-0,B27,Sicilian Defense
douglasabreu,galaktika1984,0-1,B00,Pirc Defense
nevermo,douglasabreu,0-1,A45,Indian Defense
samngila,douglasabreu,1-0,C57,"Italian Game: Two Knights Defense, Ulvestad Variation"
douglasabreu,majkoz,0-1,B20,"Sicilian Defense: Wing Gambit, Carlsbad Variation"
sunoerI,douglasabreu,1-0,C57,"Italian Game: Two Knights Defense, Ulvestad Variation"
douglasabreu,vyanla,0-1,B20,"Sicilian Defense: Wing Gambit, Marshall Variation"
Scaryha,douglasabreu,1-0,A45,Indian Defense
Spock1995,douglasabreu,0-1,A45,Indian Defense
douglasabreu,Lockdownchess004,0-1,B20,"Sicilian Defense: Wing Gambit, Marshall Variation"
VadimMartish,douglasabreu,1/2-1/2,E21,Nimzo-Indian Defense: Three Knights Variation
iranbiabani,douglasabreu,0-1,E94,"King's Indian Defense: Orthodox Variation, Positional Defense, Closed Line"
douglasabreu,Joel1508,0-1,B06,Modern Defense
douglasabreu,MasterBeyting,0-1,C00,French Defense: Normal Variation
douglasabreu,Jansz_18,0-1,C58,"Italian Game: Two Knights Defense, Polerio Defense, Bishop Check Line"
douglasabreu,fedor_ivanov_1995,0-1,C05,"French Defense: Tarrasch Variation, Closed Variation"
formobicho,douglasabreu,1-0,E70,King's Indian Defense: Normal Variation
chessmate6384,douglasabreu,0-1,C55,"Italian Game: Scotch Gambit, de Riviere Defense"
douglasabreu,Lucassimanihuruk,0-1,B10,Caro-Kann Defense: Two Knights Attack
DrewBChess,douglasabreu,1-0,C89,"Ruy Lopez: Marshall Attack, Original Marshall Attack"
douglasabreu,toyang89,1-0,B10,Caro-Kann Defense: Two Knights Attack
Goku_96,douglasabreu,1-0,C57,"Italian Game: Two Knights Defense, Ulvestad Variation"
Goalasso1,douglasabreu,0-1,A45,Indian Defense
douglasabreu,aluxedepeluxe,1-0,C42,Russian Game: Kaufmann Attack
douglasabreu,Mozzzer,0-1,B00,Pirc Defense
douglasabreu,Hombergpatzer,1-0,C57,"Italian Game: Two Knights Defense, Ulvestad Variation"
Shivadhi_OP,douglasabreu,1-0,A00,Englund Gambit Declined: Reversed French
KARASUMA1,douglasabreu,1/2-1/2,E60,"King's Indian Defense: Normal Variation, King's Knight Variation"
douglasabreu,BLACKMANINFULLEFFECT,0-1,B20,Sicilian Defense: Wing Gambit
douglasabreu,TheranosIsLegit,0-1,B20,Sicilian Defense: Wing Gambit
Repetto94,douglasabreu,1-0,C55,"Italian Game: Two Knights Defense, Modern Bishop's"
douglasabreu,Lory123,1-0,B20,"Sicilian Defense: Wing Gambit, Marshall Variation"
chasan81,douglasabreu,1-0,C47,Four Knights Game: Italian Variation
douglasabreu,vanila_cola,0-1,B20,"Sicilian Defense: Wing Gambit, Marshall Variation"
Kinxley,douglasabreu,0-1,C45,Scotch Game: Classical Variation
douglasabreu,Roboterbrain,1-0,C44,Scotch Game: Benima Defense
arpouille,douglasabreu,0-1,C21,Center Game: von der Lasa Gambit
douglasabreu,Rafaelcayon,1-0,C57,"Italian Game: Two Knights Defense, Traxler Counterattack"
volfcen,douglasabreu,0-1,C68,Ruy Lopez: Exchange Variation
douglasabreu,Glysney66,1-0,C52,"Italian Game: Evans Gambit, Mieses Defense"
tompotin,douglasabreu,0-1,C31,"King's Gambit Declined: Falkbeer Countergambit, Staunton Line"
Dr_Venugopal,douglasabreu,1-0,A45,Indian Defense
douglasabreu,cherilopez,1-0,A00,Van't Kruijs
douglasabreu,Suomi35,0-1,B10,Caro-Kann Defense: Two Knights Attack
Amirshuh,douglasabreu,0-1,E21,Nimzo-Indian Defense: Three Knights Variation
douglasabreu,guitarchesshn,1-0,B06,Modern Defense
douglasabreu,jaffarfromafar,1-0,C58,"Italian Game: Two Knights Defense, Polerio Defense, Bishop Check Line"
seriouslydeep,douglasabreu,1-0,A48,East Indian Defense
LEVIATAN767,douglasabreu,0-1,E60,"King's Indian Defense: Normal Variation, King's Knight Variation"
douglasabreu,Sergio13a,0-1,B20,Sicilian Defense: Wing Gambit
Mihaylov,douglasabreu,0-1,C57,"Italian Game: Two Knights Defense, Ulvestad Variation"
